metric_id,metric,formulation_label,metric_definition,iso3c,country_name,first_china_rank1_year,status,source_window,status_label,country_name_plot,year_label,country_label
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,ZMB,Zambia,2012,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Zambia,2012,Zambia (ZMB)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,CAF,Central African Republic,2013,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Central African Republic,2013,Central African Republic (CAF)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,IDN,Indonesia,2013,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Indonesia,2013,Indonesia (IDN)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,SAU,Saudi Arabia,2013,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Saudi Arabia,2013,Saudi Arabia (SAU)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,URY,Uruguay,2013,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Uruguay,2013,Uruguay (URY)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,UZB,Uzbekistan,2013,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Uzbekistan,2013,Uzbekistan (UZB)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,ERI,Eritrea,2014,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Eritrea,2014,Eritrea (ERI)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,ETH,Ethiopia,2014,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Ethiopia,2014,Ethiopia (ETH)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,IRQ,Iraq,2014,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Iraq,2014,Iraq (IRQ)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,LAO,Laos,2014,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Laos,2014,Laos (LAO)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,MMR,Myanmar (Burma),2014,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Myanmar (Burma),2014,Myanmar (Burma) (MMR)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,MOZ,Mozambique,2014,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Mozambique,2014,Mozambique (MOZ)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,MWI,Malawi,2014,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Malawi,2014,Malawi (MWI)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,NZL,New Zealand,2014,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,New Zealand,2014,New Zealand (NZL)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,GAB,Gabon,2015,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Gabon,2015,Gabon (GAB)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,KWT,Kuwait,2018,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Kuwait,2018,Kuwait (KWT)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,PNG,Papua New Guinea,2018,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Papua New Guinea,2018,Papua New Guinea (PNG)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,VNM,Vietnam,2018,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Vietnam,2018,Vietnam (VNM)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,GHA,Ghana,2019,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Ghana,2019,Ghana (GHA)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,GIN,Guinea,2019,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Guinea,2019,Guinea (GIN)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,TCD,Chad,2019,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Chad,2019,Chad (TCD)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,ARM,Armenia,2020,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Armenia,2020,Armenia (ARM)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,UKR,Ukraine,2020,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Ukraine,2020,Ukraine (UKR)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,PAN,Panama,2021,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Panama,2021,Panama (PAN)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,QAT,Qatar,2021,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Qatar,2021,Qatar (QAT)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,VEN,Venezuela,2021,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Venezuela,2021,Venezuela (VEN)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,TLS,Timor-Leste,2022,observed_entry,2005-2022 na reconstrução ITPD-E/BaTIS,Entrada observada,Timor-Leste,2022,Timor-Leste (TLS)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",COG,Congo - Brazzaville,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Congo - Brazzaville,2005*,Congo - Brazzaville (COG)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",KOR,South Korea,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,South Korea,2005*,South Korea (KOR)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",MNG,Mongolia,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Mongolia,2005*,Mongolia (MNG)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",OMN,Oman,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Oman,2005*,Oman (OMN)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",PRK,North Korea,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,North Korea,2005*,North Korea (PRK)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",SDN,Sudan,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Sudan,2005*,Sudan (SDN)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",SLB,Solomon Islands,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Solomon Islands,2005*,Solomon Islands (SLB)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",YEM,Yemen,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Yemen,2005*,Yemen (YEM)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",CSK,,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,,Nunca,NA (CSK)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",LIE,Liechtenstein,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Liechtenstein,Nunca,Liechtenstein (LIE)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",MCO,Monaco,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Monaco,Nunca,Monaco (MCO)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",MNE,Montenegro,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Montenegro,Nunca,Montenegro (MNE)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",SSD,South Sudan,2012,missing_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Primeiro #1 observado com 2005 ausente,South Sudan,2012+,South Sudan (SSD)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",YUG,,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,,Nunca,NA (YUG)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",AFG,Afghanistan,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Afghanistan,Nunca,Afghanistan (AFG)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",ALB,Albania,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Albania,Nunca,Albania (ALB)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",AND,Andorra,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Andorra,Nunca,Andorra (AND)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",ARG,Argentina,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Argentina,Nunca,Argentina (ARG)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",ARM,Armenia,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Armenia,Nunca,Armenia (ARM)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",ATG,Antigua & Barbuda,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Antigua & Barbuda,Nunca,Antigua & Barbuda (ATG)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",AUT,Austria,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Austria,Nunca,Austria (AUT)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",AZE,Azerbaijan,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Azerbaijan,Nunca,Azerbaijan (AZE)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",BEL,Belgium,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Belgium,Nunca,Belgium (BEL)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",BFA,Burkina Faso,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Burkina Faso,Nunca,Burkina Faso (BFA)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",BGR,Bulgaria,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Bulgaria,Nunca,Bulgaria (BGR)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",BHR,Bahrain,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Bahrain,Nunca,Bahrain (BHR)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",BHS,Bahamas,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Bahamas,Nunca,Bahamas (BHS)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",BIH,Bosnia & Herzegovina,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Bosnia & Herzegovina,Nunca,Bosnia & Herzegovina (BIH)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",BLZ,Belize,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Belize,Nunca,Belize (BLZ)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",BOL,Bolivia,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Bolivia,Nunca,Bolivia (BOL)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",BRB,Barbados,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Barbados,Nunca,Barbados (BRB)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",BTN,Bhutan,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Bhutan,Nunca,Bhutan (BTN)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",BWA,Botswana,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Botswana,Nunca,Botswana (BWA)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",CAN,Canada,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Canada,Nunca,Canada (CAN)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",CHE,Switzerland,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Switzerland,Nunca,Switzerland (CHE)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",COL,Colombia,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Colombia,Nunca,Colombia (COL)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",COM,Comoros,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Comoros,Nunca,Comoros (COM)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",CPV,Cape Verde,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Cape Verde,Nunca,Cape Verde (CPV)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",CRI,Costa Rica,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Costa Rica,Nunca,Costa Rica (CRI)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",CYP,Cyprus,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Cyprus,Nunca,Cyprus (CYP)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",CZE,Czechia,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Czechia,Nunca,Czechia (CZE)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",DMA,Dominica,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Dominica,Nunca,Dominica (DMA)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",DNK,Denmark,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Denmark,Nunca,Denmark (DNK)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",DOM,Dominican Republic,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Dominican Republic,Nunca,Dominican Republic (DOM)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",DZA,Algeria,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Algeria,Nunca,Algeria (DZA)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",ECU,Ecuador,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Ecuador,Nunca,Ecuador (ECU)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",ESP,Spain,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Spain,Nunca,Spain (ESP)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",EST,Estonia,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Estonia,Nunca,Estonia (EST)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",FIN,Finland,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Finland,Nunca,Finland (FIN)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",FJI,Fiji,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Fiji,Nunca,Fiji (FJI)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",FRA,France,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,France,Nunca,France (FRA)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",FSM,Micronesia (Federated States of),,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Micronesia (Federated States of),Nunca,Micronesia (Federated States of) (FSM)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",GBR,United Kingdom,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,United Kingdom,Nunca,United Kingdom (GBR)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",GEO,Georgia,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Georgia,Nunca,Georgia (GEO)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",GNB,Guinea-Bissau,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Guinea-Bissau,Nunca,Guinea-Bissau (GNB)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",GRC,Greece,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Greece,Nunca,Greece (GRC)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",GRD,Grenada,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Grenada,Nunca,Grenada (GRD)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",GTM,Guatemala,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Guatemala,Nunca,Guatemala (GTM)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",GUY,Guyana,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Guyana,Nunca,Guyana (GUY)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",HND,Honduras,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Honduras,Nunca,Honduras (HND)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",HRV,Croatia,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Croatia,Nunca,Croatia (HRV)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",HTI,Haiti,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Haiti,Nunca,Haiti (HTI)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",HUN,Hungary,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Hungary,Nunca,Hungary (HUN)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",IND,India,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,India,Nunca,India (IND)
M4,goods_services_two_way_rank,"M4. Recalculado:
bens + serviços,
two-way","Reconstrução: exportações e importações de bens e serviços, ITPD-E mais BaTIS BPM6.",IRL,Ireland,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Ireland,Nunca,Ireland (IRL)
